DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2025-03-11,Alisea,Level 20 epic Crypt,Harpy Chest,168,MY_CLAN
2025-03-11,Iron Loyalty,Level 20 epic Crypt,Ancient Bastion Chest,168,MY_CLAN
2025-03-11,Alisea,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,Bumblebee,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Bumblebee,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Bumblebee,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Iron Loyalty,Level 20 epic Crypt,Abandoned Chest,168,MY_CLAN
2025-03-11,Iron Loyalty,Level 20 epic Crypt,Titansteel Chest,168,MY_CLAN
2025-03-11,Alisea,Level 20 epic Crypt,Turtle Chest,168,MY_CLAN
2025-03-11,Iron Loyalty,Level 20 epic Crypt,Minotaur Chest,168,MY_CLAN
2025-03-11,Iron Loyalty,Level 20 epic Crypt,Braided Chest,168,MY_CLAN
2025-03-11,Alisea,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,Hammerschlag1,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Hammerschlag1,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Hammerschlag1,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Alisea,Level 20 epic Crypt,Turtle Chest,168,MY_CLAN
2025-03-11,Iron Loyalty,Level 20 epic Crypt,Ancient Bastion Chest,168,MY_CLAN
2025-03-11,Alisea,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,Alisea,Level 20 epic Crypt,Turtle Chest,168,MY_CLAN
2025-03-11,Fluxs,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,Zeus,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Zeus,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Zeus,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Alisea,Level 20 epic Crypt,Harpy Chest,168,MY_CLAN
2025-03-11,Alisea,Level 25 Crypt,Orc Chest,275,MY_CLAN
2025-03-11,Bumblebee,Clan wealth,Common Chest of Wealth,0,MY_CLAN
2025-03-11,Bumblebee,Clan wealth,Uncommon Chest of Wealth,0,MY_CLAN
2025-03-11,Bumblebee,Clan wealth,Rare Chest of Wealth,0,MY_CLAN
2025-03-11,Bumblebee,Clan wealth,Epic Chest of Wealth,0,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,Alisea,Level 20 Crypt,Orc Chest,84,MY_CLAN
2025-03-11,Hammerschlag1,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-03-11,Alisea,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,Alisea,Level 25 Crypt,Orc Chest,275,MY_CLAN
2025-03-11,Hammerschlag1,Level 25 Crypt,Infernal Chest,275,MY_CLAN
2025-03-11,Alisea,Level 20 Crypt,Orc Chest,84,MY_CLAN
2025-03-11,Iron Loyalty,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Hammerschlag1,Level 25 Crypt,Forgotten Chest,275,MY_CLAN
2025-03-11,Fluxs,Level 20 epic Crypt,Ancient Bastion Chest,168,MY_CLAN
2025-03-11,Fluxs,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,Hammerschlag1,Level 20 epic Crypt,Braided Chest,168,MY_CLAN
2025-03-11,Fluxs,Level 20 epic Crypt,Braided Chest,168,MY_CLAN
2025-03-11,Hammerschlag1,Level 20 epic Crypt,Chest of the Cursed,168,MY_CLAN
2025-03-11,Moony,Level 15 epic Crypt,Trillium Chest,34,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Scarab Chest,168,MY_CLAN
2025-03-11,Moony,Level 15 epic Crypt,Braided Chest,34,MY_CLAN
2025-03-11,Fluxs,Level 20 epic Crypt,Harpy Chest,168,MY_CLAN
2025-03-11,Fluxs,Level 20 epic Crypt,Minotaur Chest,168,MY_CLAN
2025-03-11,Schmerztherapeut,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Schmerztherapeut,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Schmerztherapeut,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,KAC29,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,KAC29,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,KAC29,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Triple X,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Triple X,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Triple X,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,KAC29,Level 25 Crypt,Cobra Chest,275,MY_CLAN
2025-03-11,KAC29,Level 25 Crypt,Cobra Chest,275,MY_CLAN
2025-03-11,KAC29,Level 25 Crypt,Cobra Chest,275,MY_CLAN
2025-03-11,KAC29,Level 25 Crypt,Cobra Chest,275,MY_CLAN
2025-03-11,Dacage,Level 15 Crypt,Forgotten Chest,17,MY_CLAN
2025-03-11,KAC29,Level 25 Crypt,Cobra Chest,275,MY_CLAN
2025-03-11,Dacage,Level 15 Crypt,Sand Chest,17,MY_CLAN
2025-03-11,KAC29,Level 25 Crypt,Cobra Chest,275,MY_CLAN
2025-03-11,Dacage,Level 15 Crypt,Infernal Chest,17,MY_CLAN
2025-03-11,Corda 1004,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Corda 1004,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Corda 1004,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Sir Nightwoolf,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Sir Nightwoolf,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Sir Nightwoolf,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Reckless,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Reckless,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Reckless,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dagdarim,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dagdarim,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dagdarim,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dagdarim,Level 25 Crypt,Infernal Chest,275,MY_CLAN
2025-03-11,Dagdarim,Level 20 Crypt,Mayan Chest,84,MY_CLAN
2025-03-11,Fluxsfire,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Fluxsfire,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Fluxsfire,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dagdarim,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,Dagdarim,Level 20 epic Crypt,Trillium Chest,168,MY_CLAN
2025-03-11,Dagdarim,Level 20 epic Crypt,House of Horrors Chest,168,MY_CLAN
2025-03-11,Alisea,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Alisea,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Alisea,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Fluxsfire,Level 20 epic Crypt,Abandoned Chest,168,MY_CLAN
2025-03-11,Fluxsfire,Level 20 epic Crypt,House of Horrors Chest,168,MY_CLAN
2025-03-11,Moraron,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-03-11,Fluxsfire,Level 20 epic Crypt,Ancient Warrior's Chest,168,MY_CLAN
2025-03-11,Moraron,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-03-11,Fluxsfire,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,Moraron,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-03-11,Fluxsfire,Level 20 epic Crypt,Titansteel Chest,168,MY_CLAN
2025-03-11,Fluxsfire,Level 20 epic Crypt,Abandoned Chest,168,MY_CLAN
2025-03-11,Moraron,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-03-11,Fluxsfire,Level 20 epic Crypt,House of Horrors Chest,168,MY_CLAN
2025-03-11,Fluxsfire,Level 20 epic Crypt,Turtle Chest,168,MY_CLAN
2025-03-11,Moraron,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-03-11,OsmanliTorunu,Level 20 Crypt,Barbarian Chest,84,MY_CLAN
2025-03-11,Moraron,Level 25 Citadel,Cursed Citadel Chest,137,MY_CLAN
2025-03-11,OsmanliTorunu,Level 25 Crypt,Elegant Chest,275,MY_CLAN
2025-03-11,Moraron,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-03-11,Moraron,Level 20 epic Crypt,Abandoned Chest,168,MY_CLAN
2025-03-11,Moraron,Level 20 Crypt,Mayan Chest,84,MY_CLAN
2025-03-11,Moraron,Level 20 Crypt,Barbarian Chest,84,MY_CLAN
2025-03-11,Moraron,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-03-11,Moraron,Level 20 Crypt,Infernal Chest,84,MY_CLAN
2025-03-11,Moraron,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-03-11,Moraron,Level 20 Crypt,Mayan Chest,84,MY_CLAN
2025-03-11,Moraron,Level 20 Crypt,Infernal Chest,84,MY_CLAN
2025-03-11,Moraron,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-03-11,OsmanliTorunu,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-03-11,Moraron,Level 20 Crypt,Barbarian Chest,84,MY_CLAN
2025-03-11,Moony,Level 20 epic Crypt,Trillium Chest,168,MY_CLAN
2025-03-11,Moraron,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-03-11,Fluxsfire,Level 20 epic Crypt,Trillium Chest,168,MY_CLAN
2025-03-11,Moraron,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-03-11,Moraron,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-03-11,Moraron,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-03-11,Moraron,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,Corda 1004,Level 15 Crypt,Orc Chest,17,MY_CLAN
2025-03-11,Moraron,Level 20 epic Crypt,Priest's Chest,168,MY_CLAN
2025-03-11,Moraron,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,Corda 1004,Level 10 Crypt,Stone Chest,4,MY_CLAN
2025-03-11,Fluxsfire,Level 20 epic Crypt,Abandoned Chest,168,MY_CLAN
2025-03-11,Moraron,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-03-11,Moraron,Level 20 epic Crypt,Chest of the Cursed,168,MY_CLAN
2025-03-11,Fluxsfire,Level 20 epic Crypt,Ancient Warrior's Chest,168,MY_CLAN
2025-03-11,Moraron,Level 20 Crypt,Forgotten Chest,84,MY_CLAN
2025-03-11,Moraron,Level 20 epic Crypt,Ancient Bastion Chest,168,MY_CLAN
2025-03-11,Moraron,Level 20 Crypt,Fire Chest,84,MY_CLAN
2025-03-11,Moraron,Level 25 Crypt,Fire Chest,275,MY_CLAN
2025-03-11,Moraron,Level 25 Crypt,Mayan Chest,275,MY_CLAN
2025-03-11,Corda 1004,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2025-03-11,Moraron,Level 25 Crypt,Gnome Workshop Chest,275,MY_CLAN
2025-03-11,Moraron,Level 25 Crypt,Orc Chest,275,MY_CLAN
2025-03-11,Moraron,Level 10 Crypt,Orc Chest,4,MY_CLAN
2025-03-11,Moraron,Level 25 Crypt,Orc Chest,275,MY_CLAN
2025-03-11,Runebinder,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Runebinder,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Runebinder,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Moraron,Level 25 Crypt,Orc Chest,275,MY_CLAN
2025-03-11,Moraron,Level 25 Crypt,Orc Chest,275,MY_CLAN
2025-03-11,Moraron,Level 25 Crypt,Orc Chest,275,MY_CLAN
2025-03-11,Moraron,Level 25 Crypt,Orc Chest,275,MY_CLAN
2025-03-11,Cordaginn,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Cordaginn,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Schmerztherapeut,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Schmerztherapeut,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Schmerztherapeut,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Schmerztherapeut,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Schmerztherapeut,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,DerBremer SK,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,DerBremer SK,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,DerBremer SK,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,DerBremer SK,Level 25 Crypt,Sand Chest,275,MY_CLAN
2025-03-11,DerBremer SK,Level 25 Crypt,Gnome Workshop Chest,275,MY_CLAN
2025-03-11,Ragnar Ansgar,Level 15 Crypt,Elegant Chest,17,MY_CLAN
2025-03-11,Ragnar Ansgar,Level 15 Crypt,Elegant Chest,17,MY_CLAN
2025-03-11,Ragnar Ansgar,Level 15 Crypt,Cobra Chest,17,MY_CLAN
2025-03-11,Cordaginn,Level 30 Citadel,Elven Citadel Chest,380,MY_CLAN
2025-03-11,Cordaginn,Level 30 Citadel,Elven Citadel Chest,380,MY_CLAN
2025-03-11,Cordaginn,Level 30 Citadel,Elven Citadel Chest,380,MY_CLAN
2025-03-11,Cordaginn,Level 30 Citadel,Elven Citadel Chest,380,MY_CLAN
2025-03-11,Cordaginn,Level 30 Citadel,Elven Citadel Chest,380,MY_CLAN
2025-03-11,Cordaginn,Level 30 Citadel,Elven Citadel Chest,380,MY_CLAN
2025-03-11,Cordaginn,Level 25 Crypt,Gnome Workshop Chest,275,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,Abandoned Chest,168,MY_CLAN
2025-03-11,Snowweaver,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Snowweaver,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Snowweaver,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,Moony,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-03-11,Moony,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Snowweaver,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Snowweaver,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Snowweaver,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Snowweaver,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Snowweaver,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,Cordaginn,Level 35 epic Crypt,Abandoned Chest,1000,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,Snowweaver,Level 20 epic Crypt,Priest's Chest,168,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,Snowweaver,Level 20 epic Crypt,House of Horrors Chest,168,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,Cordaginn,Level 25 Crypt,Forgotten Chest,275,MY_CLAN
2025-03-11,DerBremer SK,Level 20 epic Crypt,White Wood Chest,168,MY_CLAN
2025-03-11,Cordaginn,Level 30 epic Crypt,Minotaur Chest,750,MY_CLAN
2025-03-11,Snowweaver,Level 20 epic Crypt,Scarab Chest,168,MY_CLAN
2025-03-11,DerBremer SK,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Dschingis Khan,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dschingis Khan,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dschingis Khan,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dschingis Khan,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dschingis Khan,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dschingis Khan,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dschingis Khan,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dschingis Khan,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dschingis Khan,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dschingis Khan,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Dschingis Khan,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Moony,Level 25 Crypt,Cobra Chest,275,MY_CLAN
2025-03-11,Moony,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-03-11,Mahoni,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Krümelmonster,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Mahoni,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Mahoni,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Mahoni,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Alisea,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Moony,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-03-11,Mork vom Ork,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Mork vom Ork,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Mork vom Ork,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Moony,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-03-11,Mahoni,Level 20 Crypt,Sand Chest,84,MY_CLAN
2025-03-11,Mahoni,Level 25 epic Crypt,Braided Chest,550,MY_CLAN
2025-03-11,Mahoni,Level 25 Crypt,Elegant Chest,275,MY_CLAN
2025-03-11,rainstream,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Cordaginn,Level 25 Citadel,Cursed Citadel Chest,137,MY_CLAN
2025-03-11,Mahoni,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-03-11,Mahoni,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-03-11,Snowweaver,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,Mahoni,Level 25 Crypt,Mayan Chest,275,MY_CLAN
2025-03-11,Mahoni,Level 25 epic Crypt,Scarab Chest,550,MY_CLAN
2025-03-11,Bruno,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Bruno,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Bruno,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Mahoni,Level 25 Crypt,Barbarian Chest,275,MY_CLAN
2025-03-11,Cordaginn,Level 30 Citadel,Elven Citadel Chest,380,MY_CLAN
2025-03-11,Mahoni,Level 25 epic Crypt,Ancient Warrior's Chest,550,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Ancient Warrior's Chest,168,MY_CLAN
2025-03-11,Mahoni,Level 30 epic Crypt,Trillium Chest,750,MY_CLAN
2025-03-11,Mahoni,Level 30 rare Crypt,Rare Dragon Chest,500,MY_CLAN
2025-03-11,Mahoni,Level 25 epic Crypt,Scarab Chest,550,MY_CLAN
2025-03-11,Mahoni,Level 25 epic Crypt,Abandoned Chest,550,MY_CLAN
2025-03-11,Mahoni,Level 15 epic Crypt,Barbarian Chest,34,MY_CLAN
2025-03-11,Sador,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Sador,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Sador,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Mahoni,Level 20 Crypt,Elegant Chest,84,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Ancient Warrior's Chest,168,MY_CLAN
2025-03-11,Mahoni,Level 20 Crypt,Gnome Workshop Chest,84,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Priest's Chest,168,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Scarab Chest,168,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Scarab Chest,168,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Ancient Warrior's Chest,168,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Scarab Chest,168,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Scarab Chest,168,MY_CLAN
2025-03-11,Mahoni,Level 20 epic Crypt,Titansteel Chest,168,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Ancient Warrior's Chest,168,MY_CLAN
2025-03-11,Cordaginn,Level 35 epic Crypt,Priest's Chest,1000,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Cobalt Chest,168,MY_CLAN
2025-03-11,Mahoni,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Priest's Chest,168,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Priest's Chest,168,MY_CLAN
2025-03-11,Mahoni,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-03-11,Bruno,Level 20 epic Crypt,Priest's Chest,168,MY_CLAN
2025-03-11,Mahoni,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-03-11,OsmanliTorunu,Level 25 Crypt,Mayan Chest,275,MY_CLAN
2025-03-11,OsmanliTorunu,Level 25 Crypt,Stone Chest,275,MY_CLAN
2025-03-11,OsmanliTorunu,Level 25 Crypt,Barbarian Chest,275,MY_CLAN
2025-03-11,Dagdarim,Level 20 epic Crypt,Abandoned Chest,168,MY_CLAN
2025-03-11,Runebinder,Level 30 rare Crypt,Rare Dragon Chest,500,MY_CLAN
2025-03-11,Runebinder,Level 30 rare Crypt,Rare Dragon Chest,500,MY_CLAN
2025-03-11,Runebinder,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-03-11,Runebinder,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-03-11,Runebinder,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-03-11,Runebinder,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-03-11,Runebinder,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-03-11,Runebinder,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-03-11,Runebinder,Level 25 epic Crypt,Minotaur Chest,550,MY_CLAN
2025-03-11,Runebinder,Level 25 epic Crypt,Minotaur Chest,550,MY_CLAN
2025-03-11,Runebinder,Level 25 epic Crypt,Minotaur Chest,550,MY_CLAN
2025-03-11,Runebinder,Level 30 epic Crypt,Chest of the Cursed,750,MY_CLAN
2025-03-11,Runebinder,Level 30 epic Crypt,Chest of the Cursed,750,MY_CLAN
2025-03-11,Runebinder,Level 30 epic Crypt,Scarab Chest,750,MY_CLAN
2025-03-11,Runebinder,Level 25 Crypt,Stone Chest,275,MY_CLAN
2025-03-11,Runebinder,Level 25 Crypt,Forgotten Chest,275,MY_CLAN
2025-03-11,Runebinder,Level 25 Crypt,Forgotten Chest,275,MY_CLAN
2025-03-11,Runebinder,Level 25 Crypt,Infernal Chest,275,MY_CLAN
2025-03-11,Runebinder,Level 25 Crypt,Sand Chest,275,MY_CLAN
2025-03-11,Cordaginn,Level 30 rare Crypt,Rare Dragon Chest,500,MY_CLAN
2025-03-11,Cordaginn,Level 30 rare Crypt,Rare Dragon Chest,500,MY_CLAN
2025-03-11,Cordaginn,Level 25 Crypt,Elegant Chest,275,MY_CLAN
2025-03-11,FeldjÃĪger,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,FeldjÃĪger,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,FeldjÃĪger,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,GUARDIENoffHUNDER,Authority Rush tournament,Chest of Authority,100,MY_CLAN
2025-03-11,FeldjÃĪger,Level 25 Crypt,Orc Chest,275,MY_CLAN
2025-03-11,FeldjÃĪger,Level 25 epic Crypt,Ancient Warrior's Chest,550,MY_CLAN
2025-03-11,FeldjÃĪger,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,FeldjÃĪger,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,FeldjÃĪger,Level 25 Crypt,Bone Chest,275,MY_CLAN
2025-03-11,FeldjÃĪger,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,FeldjÃĪger,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,FeldjÃĪger,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,FeldjÃĪger,Level 25 epic Crypt,Ancient Warrior's Chest,550,MY_CLAN
2025-03-11,FeldjÃĪger,Level 25 Crypt,Stone Chest,275,MY_CLAN
2025-03-11,FeldjÃĪger,Level 25 Crypt,Elegant Chest,275,MY_CLAN
2025-03-11,FeldjÃĪger,Level 25 Crypt,Sand Chest,275,MY_CLAN
2025-03-11,FeldjÃĪger,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-03-11,FeldjÃĪger,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-03-11,FeldjÃĪger,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-03-11,Cenn,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Cenn,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Cenn,Union of Triumph personal rew:,Union Chest,10,MY_CLAN
2025-03-11,Bruno,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-03-11,nobby,Level 15 Crypt,Elegant Chest,17,MY_CLAN
